Restaurant_Info_ID,Restaurant_Name,Rating,Review_Count,Price,Restaurant_Address,Restaurant_City,Zip_Code,Latitude,Longitude,Categories,Inspection_Info_ID,Inspection_date,Score,Grade,Population_Density_per_sq_mi,Median_Household_Income,Median_Home_Value,Employment_Rate,Total_Population,Total_Employer_Establishments
16726,Chipotle Mexican Grill,1.8,178,$,13075 Victory Blvd,North Hollywood,91606,34.1870835063487,-118.41715728339146,"Mexican, Fast Food",5982,2025-04-02,91.0,A,13203.0,57146,363400.0,92.96,43381,750
16731,Carl's Jr,1.5,48,$,12653 Sherman Way,North Hollywood,91605,34.2016151497891,-118.409188480433,"Fast Food, Burgers",7691,2025-02-27,92.0,A,10119.0,56403,339100.0,91.45,52661,1311
16731,Carl's Jr,1.5,48,$,12653 Sherman Way,North Hollywood,91605,34.2016151497891,-118.409188480433,"Fast Food, Burgers",7891,2025-02-27,92.0,A,10119.0,56403,339100.0,91.45,52661,1311
16732,Subway,3.1,41,$,13520 Paxton St,Pacoima,91331,34.2735966,-118.4260179,"Sandwiches, Fast Food",7882,2024-09-03,97.0,A,10778.0,72089,283000.0,93.6,102553,950
16732,Subway,3.1,41,$,13520 Paxton St,Pacoima,91331,34.2735966,-118.4260179,"Sandwiches, Fast Food",7905,2024-09-03,97.0,A,10778.0,72089,283000.0,93.6,102553,950
16746,Truman House Tavern,4.3,668,$$,911 San Fernando Rd,San Fernando,91340,34.28194,-118.44024,"Gastropubs, Burgers, Cocktail Bars",3897,2025-02-12,90.0,A,10087.0,67638,286400.0,94.4,35918,760
16758,The Kluckin Chicken,4.3,1025,$$,13328 Burbank Blvd,Sherman Oaks,91401,34.1719575,-118.42341333,"Chicken Shop, Burgers, Chicken Wings",7455,2024-09-23,95.0,A,11196.0,65458,506100.0,92.62,38974,1061
16778,Wingstop,2.2,61,$$,6520 Foothill Blvd,Tujunga,91042,34.245509601066225,-118.27479092691044,Chicken Wings,1306,2025-03-17,99.0,A,563.0,73115,404600.0,91.32,26686,406
16779,McDonald's,2.0,149,$,6510 Foothill Blvd,Tujunga,91042,34.244867,-118.274229,"Fast Food, Burgers, Coffee & Tea",4143,2025-03-17,98.0,A,563.0,73115,404600.0,91.32,26686,406
16790,ELNO,4.8,240,$,8155 Van Nuys Blvd,Panorama City,91402,34.219598,-118.449276,"Coffee & Tea, Bubble Tea, Vietnamese",1908,2024-11-21,90.0,B,18824.0,51485,279100.0,90.61,68076,779
16795,Goto at Silog,4.4,285,$,14650 Roscoe Blvd,Panorama City,91402,34.2209672,-118.4518747,Filipino,2943,2024-10-28,93.0,A,18824.0,51485,279100.0,90.61,68076,779
16802,Guido's Pizza & Pasta,4.2,257,$,14556 Polk St,Sylmar,91342,34.3070557147902,-118.449722548266,Pizza,5417,2025-02-19,94.0,A,2122.0,84312,322400.0,93.98,92764,1108
16802,Guido's Pizza & Pasta,4.2,257,$,14556 Polk St,Sylmar,91342,34.3070557147902,-118.449722548266,Pizza,5906,2025-02-19,94.0,A,2122.0,84312,322400.0,93.98,92764,1108
16806,Horchateria Rio Luna,3.9,600,$,231 N Maclay Ave,San Fernando,91340,34.2856906,-118.4384284,"Desserts, Mexican, Coffee & Tea",7894,2025-03-20,90.0,A,10087.0,67638,286400.0,94.4,35918,760
16806,Horchateria Rio Luna,3.9,600,$,231 N Maclay Ave,San Fernando,91340,34.2856906,-118.4384284,"Desserts, Mexican, Coffee & Tea",8005,2025-03-20,90.0,A,10087.0,67638,286400.0,94.4,35918,760
16813,In-N-Out Burger,3.8,421,$,7930 Van Nuys Blvd,Van Nuys,91402,34.2150465,-118.4482872,"American, Fast Food, Burgers",4010,2025-02-27,96.0,A,18824.0,51485,279100.0,90.61,68076,779
16817,ChopSpoon,4.3,133,$,2040 Glenoaks Blvd,San Fernando,91340,34.298237,-118.43899,"Fast Food, Asian Fusion, Chinese",1760,2025-01-06,95.0,A,10087.0,67638,286400.0,94.4,35918,760
16825,Estela's Restaurant,4.2,113,$,8955 Woodman Ave,Pacoima,91331,34.2322502,-118.4387512,Salvadoran,6374,2024-11-26,95.0,A,10778.0,72089,283000.0,93.6,102553,950
16830,Cha Cha 8 Thai Food,3.9,48,$,8111 Van Nuys Blvd,Panorama City,91402,34.218266,-118.449352,"Chinese, Thai, Seafood",6690,2024-11-20,92.0,A,18824.0,51485,279100.0,90.61,68076,779
16846,Flavor of India,4.5,976,$$,12321 Ventura Blvd,Studio City,91604,34.14326463280671,-118.401648674103,Indian,6670,2024-09-12,97.0,A,6528.0,124271,824000.0,91.87,32680,1857
16849,Ay Papa Que Rico,4.4,689,$$,7344 Van Nuys Blvd,Van Nuys,91405,34.204423,-118.4484823,"Caribbean, Cuban, Latin American",4395,2024-09-03,92.0,A,16278.0,54391,342100.0,92.57,55751,1076
16862,Noho Gourmet Kitchen,5.0,6,$$,5637 1/2 Lankershim Blvd,San Fernando Valley,91601,34.173278458390186,-118.3799721454384,"Barbeque, Middle Eastern, Pizza",2803,2024-07-02,97.0,A,14955.0,61761,464200.0,91.2,34786,1088
16872,Tham Sang Thai Express,5.0,9,$$,8155 Van Nuys Blvd,San Fernando Valley,91402,34.219466861750334,-118.44959148583538,"Thai, Salad, Noodles",2058,2024-07-31,91.0,B,18824.0,51485,279100.0,90.61,68076,779
16878,Nantli,5.0,29,$$,8155 Van Nuys Blvd,San Fernando Valley,91402,34.219425,-118.4491,Mexican,7432,2024-10-03,96.0,B,18824.0,51485,279100.0,90.61,68076,779
16878,Nantli,5.0,29,$$,8155 Van Nuys Blvd,San Fernando Valley,91402,34.219425,-118.4491,Mexican,7560,2024-10-03,96.0,B,18824.0,51485,279100.0,90.61,68076,779
16894,Bismillah Grocery & Meat Market,4.8,6,$$,7400 Van Nuys Blvd,Van Nuys ,91405,34.205547,-118.448302,"Grocery, Meat Shops, Halal",6620,2025-02-25,92.0,A,16278.0,54391,342100.0,92.57,55751,1076
16909,Xevichez Sushi Bar,2.9,2046,$$,14117 Hubbard St,Los Angeles,91342,34.298305482099,-118.440960878095,Sushi Bars,6988,2025-01-15,93.0,A,2122.0,84312,322400.0,93.98,92764,1108
16998,Fresh Mongolian BBQ & Grill,4.3,591,$$,13321 Burbank Blvd,Van Nuys,91401,34.17232150330558,-118.42356368220509,Mongolian,1218,2024-05-15,90.0,A,11196.0,65458,506100.0,92.62,38974,1061
17030,The Dish Thai Fusion Cuisine,4.3,481,$$,11717 Moorpark St,Studio City,91604,34.1504949,-118.388385,"Thai, Noodles, Soup",7241,2024-08-13,86.0,B,6528.0,124271,824000.0,91.87,32680,1857
17039,Catch Me Sushi,4.4,696,$$,7234 Canoga Ave,Canoga Park,91303,34.2020829,-118.5975751,"Sushi Bars, Desserts, Salad",5306,2024-09-19,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17040,Oi Asian Fusion,4.4,1456,$$,7242 Canoga Ave,Los Angeles,91303,34.2023684346598,-118.597377417127,"Asian Fusion, Filipino, Burgers",4270,2024-09-26,95.0,A,13452.0,66494,330900.0,92.74,29965,1097
17044,New York Chicken & Gyro,4.7,2482,$$,7553 Topanga Canyon Blvd,Canoga Park,91303,34.20798,-118.60629,"Halal, Middle Eastern, Chicken Shop",7426,2025-02-01,96.0,A,13452.0,66494,330900.0,92.74,29965,1097
17046,Panini Kabob Grill,4.0,2592,$$,21600 Victory Blvd,Woodland Hills,91367,34.18711656,-118.60115437,"Mediterranean, Middle Eastern, Kebab",3059,2025-02-01,96.0,A,6210.0,98803,552000.0,91.95,44931,2844
17047,Chilenazo,4.1,257,$$,7238 Canoga Ave,Canoga Park,91303,34.20229723515567,-118.5974146141348,"Latin American, Empanadas, Breakfast & Brunch",8004,2024-09-26,90.0,A,13452.0,66494,330900.0,92.74,29965,1097
17051,California Fish Grill,4.1,887,$$,6435 Canoga Ave,Woodland Hills,91367,34.187509,-118.597919425909,"Seafood, Tacos, Fish & Chips",3744,2024-07-03,99.0,A,6210.0,98803,552000.0,91.95,44931,2844
17055,Fogo de Chão,4.4,1759,$$,6263 Topanga Canyon Blvd,Woodland Hills,91367,34.18488817651096,-118.60627020359463,"Brazilian, Steakhouses, Seafood",5863,2025-03-15,91.0,B,6210.0,98803,552000.0,91.95,44931,2844
17056,Rayu Ramen,4.3,394,$$,21038 Victory Blvd,Woodland Hills,91367,34.187942,-118.592349,"Ramen, Izakaya, Asian Fusion",4320,2024-10-30,92.0,A,6210.0,98803,552000.0,91.95,44931,2844
17059,So Sushi,4.4,1196,$$,19522 Ventura Blvd,Los Angeles,91356,34.172623578295955,-118.5588096845122,"Sushi Bars, Salad, Seafood",5869,2025-02-19,96.0,A,4181.0,90886,704700.0,92.5,29968,1761
17061,Eureka!,3.8,1504,$$,6250 Topanga Canyon Blvd,Woodland Hills,91367,34.1839472,-118.6053151,American,3363,2025-01-29,92.0,A,6210.0,98803,552000.0,91.95,44931,2844
17063,Birria and Pozole to go,4.3,263,$$,6551 Topanga Canyon Blvd,Woodland Hills,91303,34.18954,-118.6064433,Mexican,7019,2024-06-25,95.0,A,13452.0,66494,330900.0,92.74,29965,1097
17066,K Food Village,4.9,67,$$,20911 Sherman Way,San Fernando Valley,91303,34.201559,-118.588972,"Korean, Comfort Food",4292,2024-10-25,93.0,A,13452.0,66494,330900.0,92.74,29965,1097
17070,The Pizzeria Factory,4.4,880,$,19755 Vanowen St,Winnetka,91306,34.1940615,-118.5643385,"Italian, Pizza, Sandwiches",4736,2025-03-07,96.0,A,11225.0,77597,357500.0,92.05,49260,528
17073,Gourmet Palace China Bistro,4.4,289,$$,19960 Ventura Blvd,San Fernando Valley,91364,34.171817,-118.567888,"Chinese, Seafood, Noodles",5066,2025-01-30,92.0,A,3591.0,116443,646400.0,92.25,28264,2104
17074,Main Chick Hot Chicken,4.4,497,$$,21512 Victory Blvd,Woodland Hills,91367,34.18769696266485,-118.5995076445129,"Sandwiches, Fast Food",6337,2024-07-25,96.0,A,6210.0,98803,552000.0,91.95,44931,2844
17074,Main Chick Hot Chicken,4.4,497,$$,21512 Victory Blvd,Woodland Hills,91367,34.18769696266485,-118.5995076445129,"Sandwiches, Fast Food",6362,2024-07-25,96.0,A,6210.0,98803,552000.0,91.95,44931,2844
17077,Anarbagh Indian Cuisine,4.6,2615,$$,22721 Ventura Blvd,Woodland Hills,91364,34.1666620788911,-118.62149223745,Indian,1696,2024-09-24,92.0,A,3591.0,116443,646400.0,92.25,28264,2104
17078,Cavaretta's Italian Deli,4.6,1132,$$,22045 Sherman Way,Canoga Park,91303,34.2011549,-118.6077478,"Caterers, Delis, Sandwiches",2825,2025-02-16,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17079,Cafe Du Liban,4.6,722,$$,19223 Ventura Blvd,Tarzana,91356,34.17297554304276,-118.55206083183022,"Middle Eastern, Mediterranean, Persian/Iranian",5622,2024-07-01,96.0,A,4181.0,90886,704700.0,92.5,29968,1761
17080,Tomoya Sushi & Izakaya,4.0,1244,$$,6020 Canoga Ave,Woodland Hills,91367,34.180027,-118.596946,"Japanese, Sushi Bars",4820,2025-03-27,96.0,A,6210.0,98803,552000.0,91.95,44931,2844
17081,Jerry's Pizza,4.2,373,$,22035 Sherman Way,Canoga Park,91303,34.2012635,-118.6072945,Pizza,7565,2025-02-23,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17081,Jerry's Pizza,4.2,373,$,22035 Sherman Way,Canoga Park,91303,34.2012635,-118.6072945,Pizza,7867,2025-02-23,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17082,Fresh Grill Mediterranean,4.4,148,$$,6834 De Soto Ave,Canoga Park,91303,34.1945601,-118.5882851,"Halal, Mediterranean, Persian/Iranian",3961,2025-02-07,94.0,A,13452.0,66494,330900.0,92.74,29965,1097
17083,Fratelli's New York Pizza,4.1,404,$$,7301 Canoga Ave,Los Angeles,91303,34.20299659489579,-118.5981696434722,"Pizza, Italian",6422,2024-07-17,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17083,Fratelli's New York Pizza,4.1,404,$$,7301 Canoga Ave,Los Angeles,91303,34.20299659489579,-118.5981696434722,"Pizza, Italian",6567,2024-07-17,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17088,Anantra Thai Restaurant - Ventura,4.3,892,$$,21799 Ventura Blvd,Woodland Hills,91364,34.169543,-118.602488,"Thai, Soup, Salad",3714,2025-02-05,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17090,Tender Greens,3.8,558,$$,6344 Topanga Canyon Blvd,Woodland Hills,91367,34.18629768377,-118.60452920223008,"Salad, New American, Seafood",1798,2025-01-29,93.0,B,6210.0,98803,552000.0,91.95,44931,2844
17091,Restaurant Tatsuki,4.2,403,$$,21630 Ventura Blvd,Woodland Hills,91364,34.16809,-118.60059,Sushi Bars,6609,2024-12-23,97.0,A,3591.0,116443,646400.0,92.25,28264,2104
17093,Agra Tandoori,4.5,1436,$$,19560 Ventura Blvd,Tarzana,91356,34.172167082114164,-118.55963263414776,"Indian, Seafood, Halal",2998,2025-03-05,95.0,A,4181.0,90886,704700.0,92.5,29968,1761
17095,Chennai Tiffins,4.0,411,$$,21510 Victory Blvd,Woodland Hills,91367,34.187759967296,-118.601097318421,"Vegetarian, Indian",6381,2024-08-07,88.0,B,6210.0,98803,552000.0,91.95,44931,2844
17096,EMC Seafood & Raw Bar - Woodland Hills,3.7,857,$$,6252 Topanga Canyon Blvd,Woodland Hills,91367,34.18480352758158,-118.60502727289418,"Seafood, Live/Raw Food, Sushi Bars",6537,2025-02-18,97.0,A,6210.0,98803,552000.0,91.95,44931,2844
17098,Carniceria Rodriguez,4.5,76,$,21424 Sherman Way,Canoga Park,91303,34.20069,-118.59866,"Grocery, Meat Shops, Mexican",1020,2024-11-21,95.0,A,13452.0,66494,330900.0,92.74,29965,1097
17106,Blaze Pizza,4.0,407,$$,6600 Topanga Canyon Blvd,Canoga Park,91303,34.190346302762,-118.602476735582,"Salad, Pizza, Fast Food",6264,2025-03-03,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17108,Urban Plates,4.3,1052,$$,21857 Ventura Blvd,Woodland Hills,91364,34.16871,-118.603547,"New American, Sandwiches, Salad",3351,2025-03-03,94.0,A,3591.0,116443,646400.0,92.25,28264,2104
17109,Asian Sisters Cafe,4.2,110,$$,7140 De Soto Ave,Canoga Park,91303,34.200072539447,-118.58786596931152,"Asian Fusion, Vietnamese, Noodles",7783,2024-06-04,90.0,A,13452.0,66494,330900.0,92.74,29965,1097
17110,& Waffles,4.3,1100,$$,21028 Ventura Blvd,Woodland Hills,91364,34.16651947514748,-118.59174308625563,"Breakfast & Brunch, Waffles, Burgers",6572,2025-03-29,94.0,A,3591.0,116443,646400.0,92.25,28264,2104
17111,Boiling Pot and Boba Street,4.6,753,$$,19524 Nordhoff St,Northridge,91324,34.23443311554991,-118.55891500236692,"Hot Pot, Bubble Tea, Asian Fusion",5604,2025-02-03,91.0,A,6929.0,88003,454800.0,93.7,29328,1491
17112,The Local Peasant,3.8,1555,$$,22901 Ventura Blvd,Woodland Hills,91364,34.1657125,-118.62532,"Gastropubs, New American, Bars",2289,2025-03-15,94.0,A,3591.0,116443,646400.0,92.25,28264,2104
17113,The Cheesecake Factory,3.1,1849,$$,6600 Topanga Canyon Blvd,Canoga Park,91303,34.18929967335527,-118.6043711,"Desserts, American",1764,2024-06-20,96.0,A,13452.0,66494,330900.0,92.74,29965,1097
17116,Pascal Patisserie and Cafe,4.5,649,$$,21040 Victory Blvd,Woodland Hills,91367,34.18797273074198,-118.59252433307162,"Desserts, Sandwiches, Patisserie/Cake Shop",43,2024-07-22,90.0,A,6210.0,98803,552000.0,91.95,44931,2844
17125,Pickwick Pub,4.2,396,$$,21010 Ventura Blvd,Woodland Hills,91364,34.16652099548,-118.591312856366,"Pubs, British",6629,2025-03-20,95.0,A,3591.0,116443,646400.0,92.25,28264,2104
17127,Maru Ramen - Woodland Hills,4.7,528,$$,21614 Ventura Blvd,Woodland Hills,91364,34.168111565608676,-118.60025140731273,"Ramen, Noodles, Soup",2226,2025-03-05,93.0,A,3591.0,116443,646400.0,92.25,28264,2104
17129,Corner Grille,4.5,265,$$,21853 Ventura Blvd,Woodland Hills,91364,34.16858,-118.6034776,"Korean, Barbeque, Burgers",5551,2024-07-24,93.0,A,3591.0,116443,646400.0,92.25,28264,2104
17132,Mr Juice,4.7,353,$,20014 Ventura Blvd,Woodland Hills,91364,34.17149899042374,-118.56889547055228,"Juice Bars & Smoothies, Pizza, Sandwiches",7677,2024-11-02,92.0,A,3591.0,116443,646400.0,92.25,28264,2104
17133,Catrina Mexican & Seafood,4.5,104,$$,22323 Sherman Wy,Canoga Park,91303,34.2018,-118.61272,"Mexican, Seafood",7567,2024-07-23,96.0,A,13452.0,66494,330900.0,92.74,29965,1097
17133,Catrina Mexican & Seafood,4.5,104,$$,22323 Sherman Wy,Canoga Park,91303,34.2018,-118.61272,"Mexican, Seafood",7635,2024-07-23,96.0,A,13452.0,66494,330900.0,92.74,29965,1097
17134,Lucky's Pizza,4.7,523,$$,9030 Owensmouth Ave,Canoga Park,91304,34.23452,-118.60151,Pizza,4891,2024-09-10,80.0,B,5388.0,74987,442900.0,92.09,54264,930
17136,Deux Bistro,4.6,121,$$,20969 Ventura Blvd,Woodland Hills,91364,34.16698148887518,-118.59033288650537,French,5435,2024-11-08,94.0,A,3591.0,116443,646400.0,92.25,28264,2104
17140,Alborz Restaurant,4.2,291,$$,6001 Fallbrook Ave,Woodland Hills,91367,34.1793232,-118.62374407146976,"Middle Eastern, Persian/Iranian",6189,2025-02-06,95.0,A,6210.0,98803,552000.0,91.95,44931,2844
17141,Modern Bread And Bagel,4.4,808,$$,6256 Topanga Canyon Blvd,Los Angeles,91367,34.18473693583001,-118.60467421251036,"Bakeries, Breakfast & Brunch, Gluten-Free",5967,2024-07-16,93.0,B,6210.0,98803,552000.0,91.95,44931,2844
17142,Wood Ranch Northridge,3.9,1270,$$,9301 Tampa Ave,Northridge,91324,34.23878,-118.555937,"Barbeque, Bars, New American",4492,2025-03-14,95.0,A,6929.0,88003,454800.0,93.7,29328,1491
17149,California Pita,3.9,464,$$,22616 Ventura Blvd,Los Angeles,91364,34.1670288910049,-118.619214110076,"Mediterranean, Greek",6315,2024-11-19,91.0,A,3591.0,116443,646400.0,92.25,28264,2104
17150,BJ's Restaurant & Brewhouse,3.0,1505,$$,6424 Canoga Ave,Woodland Hills,91367,34.187320885526425,-118.59680067055226,"Pizza, Breweries, New American",6672,2025-03-03,95.0,A,6210.0,98803,552000.0,91.95,44931,2844
17151,Oishi Japanese Cuisine,3.9,391,$$,8215 De Soto Ave,Canoga Park,91304,34.21857,-118.5889,"Japanese, Sushi Bars, Soup",7088,2024-07-05,96.0,A,5388.0,74987,442900.0,92.09,54264,930
17153,Tomato Patch,4.8,415,$,19730 Ventura Blvd,Woodland Hills,91364,34.17185,-118.56342,Cafes,2275,2024-07-15,99.0,A,3591.0,116443,646400.0,92.25,28264,2104
17155,Frank's Weiler's Deli,4.0,464,$$,21161 Victory Blvd,Canoga Park,91303,34.1886998687781,-118.594099568778,"Delis, Bakeries, Bagels",7614,2025-02-01,95.0,A,13452.0,66494,330900.0,92.74,29965,1097
17155,Frank's Weiler's Deli,4.0,464,$$,21161 Victory Blvd,Canoga Park,91303,34.1886998687781,-118.594099568778,"Delis, Bakeries, Bagels",8050,2025-02-01,95.0,A,13452.0,66494,330900.0,92.74,29965,1097
17156,Sol y Luna,3.9,2852,$$,19601 Ventura Blvd,Tarzana,91356,34.1730205,-118.56023303005944,"Mexican, Cocktail Bars, Seafood",7121,2024-08-19,93.0,A,4181.0,90886,704700.0,92.5,29968,1761
17158,dan modern chinese,4.0,261,$$,6250 Topanga Canyon Blvd,Woodland Hills,91367,34.18382614664334,-118.60507505072306,"Chinese, Taiwanese",2555,2025-01-29,94.0,A,6210.0,98803,552000.0,91.95,44931,2844
17161,Tinder's Pizza,4.4,224,$$,7550 Tampa Ave,Reseda,91335,34.20796,-118.5530986,Pizza,7654,2025-02-18,97.0,A,11673.0,68163,332900.0,93.46,78205,1250
17162,Stone Oven,3.8,332,$$,6600 Topanga Canyon Blvd,Canoga Park,91303,34.1901607760621,-118.602350326845,"Salad, Sandwiches",4557,2024-11-18,97.0,A,13452.0,66494,330900.0,92.74,29965,1097
17167,Lets Smash,4.6,241,$$,21014 Ventura Blvd,Los Angeles,91364,34.16648,-118.59138,Burgers,6714,2024-11-06,91.0,A,3591.0,116443,646400.0,92.25,28264,2104
17169,Wokcano,3.3,1451,$$,6320 Topanga Canyon Blvd,Woodland Hills,91367,34.185074,-118.605096,"Chinese, Sushi Bars, Lounges",8243,2025-03-04,93.0,A,6210.0,98803,552000.0,91.95,44931,2844
17169,Wokcano,3.3,1451,$$,6320 Topanga Canyon Blvd,Woodland Hills,91367,34.185074,-118.605096,"Chinese, Sushi Bars, Lounges",8288,2025-03-04,93.0,A,6210.0,98803,552000.0,91.95,44931,2844
17169,Wokcano,3.3,1451,$$,6320 Topanga Canyon Blvd,Woodland Hills,91367,34.185074,-118.605096,"Chinese, Sushi Bars, Lounges",8297,2025-03-04,93.0,A,6210.0,98803,552000.0,91.95,44931,2844
17169,Wokcano,3.3,1451,$$,6320 Topanga Canyon Blvd,Woodland Hills,91367,34.185074,-118.605096,"Chinese, Sushi Bars, Lounges",8386,2025-03-04,93.0,A,6210.0,98803,552000.0,91.95,44931,2844
17169,Wokcano,3.3,1451,$$,6320 Topanga Canyon Blvd,Woodland Hills,91367,34.185074,-118.605096,"Chinese, Sushi Bars, Lounges",8436,2025-03-04,93.0,A,6210.0,98803,552000.0,91.95,44931,2844
17171,Baba Sweets,4.4,336,$$,21318 Saticoy St,Canoga Park,91304,34.207989,-118.596201,"Desserts, Indian",4631,2024-09-04,94.0,A,5388.0,74987,442900.0,92.09,54264,930
17172,Leo & Lily,4.1,2482,$$,22420 Ventura Blvd,Woodland Hills,91364,34.168169,-118.615143,"Breakfast & Brunch, New American",5739,2024-12-09,93.0,A,3591.0,116443,646400.0,92.25,28264,2104
17173,King's Mongolian Bar-B-Q,4.0,351,$$,19652 Vanowen St,Reseda,91335,34.19375340424368,-118.56150636441764,"Mongolian, Barbeque, Chinese",6311,2024-11-18,92.0,A,11673.0,68163,332900.0,93.46,78205,1250
17176,Poco's Mexican Restaurant,3.8,198,$$,20917 Sherman Way,Canoga Park,91303,34.201536,-118.589214,"Mexican, Seafood",3165,2024-05-14,96.0,A,13452.0,66494,330900.0,92.74,29965,1097
17177,Boulevard Burgers,4.3,464,$$,21718 Ventura Blvd,Woodland Hills,91364,34.1681537250652,-118.6014212,Burgers,6716,2025-02-12,95.0,A,3591.0,116443,646400.0,92.25,28264,2104
17178,Tacos Reyes,4.0,757,$$,21929 Saticoy St,Canoga Park,91304,34.2085423775659,-118.605518956209,"Mexican, Breakfast & Brunch, Burgers",3159,2025-01-22,91.0,A,5388.0,74987,442900.0,92.09,54264,930
17179,Ginger Thai Cuisine,4.2,272,$$,22330 Sherman Way,Canoga Park,91303,34.200594,-118.613564,Thai,6876,2024-06-04,99.0,A,13452.0,66494,330900.0,92.74,29965,1097
17181,The White Harte Pub,4.0,630,$$,22456 Ventura Blvd,Woodland Hills,91364,34.167993526656126,-118.6162410314802,"Pubs, British, Cocktail Bars",5920,2024-10-15,95.0,A,3591.0,116443,646400.0,92.25,28264,2104
17182,Oliver Pepper,4.5,154,$$,20042 Ventura Blvd,Woodland Hills,91364,34.170907,-118.57002,"Mediterranean, Halal, Kebab",8219,2024-09-10,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17182,Oliver Pepper,4.5,154,$$,20042 Ventura Blvd,Woodland Hills,91364,34.170907,-118.57002,"Mediterranean, Halal, Kebab",8225,2024-09-10,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17182,Oliver Pepper,4.5,154,$$,20042 Ventura Blvd,Woodland Hills,91364,34.170907,-118.57002,"Mediterranean, Halal, Kebab",8304,2024-09-10,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17182,Oliver Pepper,4.5,154,$$,20042 Ventura Blvd,Woodland Hills,91364,34.170907,-118.57002,"Mediterranean, Halal, Kebab",8390,2024-09-10,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17182,Oliver Pepper,4.5,154,$$,20042 Ventura Blvd,Woodland Hills,91364,34.170907,-118.57002,"Mediterranean, Halal, Kebab",8400,2024-09-10,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17185,Topanga Pizza & Cafe,4.2,416,$$,22994 Ventura Blvd,Woodland Hills,91364,34.16458018278168,-118.62661380363504,"Pizza, Salad, Cafes",6139,2025-03-15,97.0,A,3591.0,116443,646400.0,92.25,28264,2104
17188,Kourosh Restaurant,4.3,191,$$,22635 Ventura Blvd,Woodland Hills,91364,34.16763033,-118.62052067,"Persian/Iranian, Mediterranean",6833,2024-08-06,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17189,Bowl & Burger,4.2,380,$$,21315 Saticoy St,Canoga Park,91304,34.2089241,-118.5961653,"Burgers, Salad",3400,2024-09-04,92.0,A,5388.0,74987,442900.0,92.09,54264,930
17189,Bowl & Burger,4.2,380,$$,21315 Saticoy St,Canoga Park,91304,34.2089241,-118.5961653,"Burgers, Salad",3466,2024-09-04,92.0,A,5388.0,74987,442900.0,92.09,54264,930
17190,Pho So 1,4.2,250,$$,19548 Ventura Blvd,Tarzana,91356,34.172095149102816,-118.55903826286227,"Vietnamese, Soup, Sandwiches",6995,2024-10-07,90.0,A,4181.0,90886,704700.0,92.5,29968,1761
17192,Apey Kade,4.4,284,$$,19662 Ventura Blvd,Tarzana,91356,34.17220158792438,-118.56198900359558,Sri Lankan,46,2025-03-04,99.0,A,4181.0,90886,704700.0,92.5,29968,1761
17195,Con Sabor Salvadoreño,4.5,121,$$,8241 Tampa Ave,San Fernando Valley,91335,34.220255743661596,-118.5540652,Salvadoran,6055,2025-02-18,97.0,A,11673.0,68163,332900.0,93.46,78205,1250
17195,Con Sabor Salvadoreño,4.5,121,$$,8241 Tampa Ave,San Fernando Valley,91335,34.220255743661596,-118.5540652,Salvadoran,6198,2025-02-18,97.0,A,11673.0,68163,332900.0,93.46,78205,1250
17195,Con Sabor Salvadoreño,4.5,121,$$,8241 Tampa Ave,San Fernando Valley,91335,34.220255743661596,-118.5540652,Salvadoran,6295,2025-02-18,97.0,A,11673.0,68163,332900.0,93.46,78205,1250
17198,Little Brother's Sushi,4.2,472,$$,22140 Ventura Blvd,Woodland Hills,91364,34.168251,-118.609447,Sushi Bars,4561,2025-03-25,96.0,A,3591.0,116443,646400.0,92.25,28264,2104
17199,Sumo Asian Buffet & Grill,3.4,612,$$,21610 Victory Blvd,Woodland Hills,91367,34.1872046,-118.6011944,"Buffets, Asian Fusion, Teppanyaki",4846,2025-02-01,91.0,A,6210.0,98803,552000.0,91.95,44931,2844
17200,Aji Mori House,4.8,61,$$,22753 1/2 Ventura Blvd,Woodland Hills,91364,34.1665252,-118.6225363,"Japanese, Sushi Bars, Seafood",2219,2025-01-28,95.0,A,3591.0,116443,646400.0,92.25,28264,2104
17202,Exotic Thai Cafe,3.9,386,$$,22776 Ventura Blvd,Woodland Hills,91364,34.16573,-118.62295,Thai,1577,2024-08-05,92.0,A,3591.0,116443,646400.0,92.25,28264,2104
17203,The Kebab Shop,4.2,409,$$,19545 Nordhoff St,Northridge,91324,34.23552567,-118.55905154,"Mediterranean, Middle Eastern, Salad",7749,2025-02-27,98.0,A,6929.0,88003,454800.0,93.7,29328,1491
17204,Fina Estampa,4.0,320,$$,9243 Winnetka Ave,Chatsworth,91311,34.2385842,-118.5715405,"Seafood, Peruvian, Chicken Shop",7570,2024-09-10,97.0,A,1198.0,101623,438500.0,94.19,41188,2048
